file,x1,y1,x2,y2,x3,y3,x4,y4
m-005-07235960.jpg,355,204,873,203,140,572,1088,572
m-005-07313960.jpg,444,196,947,196,242,543,1147,553
m-005-07436260.jpg,384,204,877,204,183,548,1073,548
m-005-07698250.jpg,368,204,887,202,150,572,1096,571
m-005-07870680.jpg,378,202,902,203,160,574,1116,575
m-005-07917140.jpg,361,195,898,195,135,578,1115,576
m-005-07918920.jpg,363,195,901,196,132,579,1118,575
m-005-08055210.jpg,383,205,891,203,177,562,1097,564
m-005-08099840.jpg,373,201,899,200,150,575,1109,569
m-005-08100940.jpg,380,201,908,201,163,573,1119,573
m-005-08338640.jpg,366,202,872,203,153,564,1078,562
m-005-08459110.jpg,402,193,898,193,197,543,1095,544
m-005-08544290.jpg,400,190,882,189,204,530,1079,531
m-005-08580130.jpg,380,200,890,200,169,558,1090,558
m-005-08586000.jpg,382,200,887,200,172,559,1101,564
m-005-09195810.jpg,394,202,903,204,182,564,1108,566
m-005-09467900.jpg,397,203,892,204,197,552,1092,554
m-005-09746320.jpg,406,188,898,188,200,534,1096,536
m-005-09797090.jpg,444,197,906,199,258,521,1094,527
m-005-10059000.jpg,448,203,939,204,245,549,1145,558
m-005-10389390.jpg,390,206,878,203,187,553,1083,556
m-005-10455100.jpg,460,197,935,199,266,528,1124,537
m-006-00002570.jpg,276,240,863,239,37,627,1101,618
m-006-00181770.jpg,285,239,869,236,45,625,1106,618
m-006-00217740.jpg,394,235,981,235,157,617,1222,621
m-006-00263090.jpg,297,244,899,246,52,638,1138,634
m-006-00331120.jpg,379,243,981,243,136,635,1230,641
m-006-00396900.jpg,300,249,916,246,52,649,1163,646
m-006-00403710.jpg,295,248,915,247,49,650,1161,650
m-006-00415100.jpg,296,246,915,244,51,649,1163,645
m-006-00428730.jpg,290,245,899,246,40,650,1156,648
m-006-00544710.jpg,302,249,920,247,53,654,1167,648
m-006-00653550.jpg,374,234,989,236,118,637,1243,645
m-006-00827400.jpg,247,237,865,233,-8,644,1117,633
m-006-00858290.jpg,490,238,1118,242,243,632,1370,656
m-006-00867160.jpg,422,238,1048,240,180,637,1305,653
m-006-00873780.jpg,444,241,1065,242,196,638,1319,657
m-006-00879600.jpg,359,237,976,238,104,639,1232,646
m-006-00910920.jpg,238,235,856,232,-18,646,1103,631
m-006-00954430.jpg,218,246,828,242,-31,647,1069,630
m-006-01122170.jpg,279,251,894,249,30,655,1140,646
m-006-01123020.jpg,257,251,874,247,5,654,1121,646
m-006-01154620.jpg,479,241,1097,244,238,632,1356,659
m-006-01185370.jpg,376,243,982,240,129,640,1237,646
m-006-01275280.jpg,230,245,842,243,-22,650,1092,636
m-006-01490930.jpg,404,250,1012,251,169,641,1264,652
m-006-01581050.jpg,371,248,976,247,126,639,1223,645
m-006-01602530.jpg,254,246,855,245,5,646,1101,635
m-006-01611070.jpg,261,246,870,243,17,647,1111,637
m-006-01613600.jpg,263,247,875,244,9,644,1106,634
m-006-01627830.jpg,335,245,940,246,84,641,1185,641
m-006-01629090.jpg,355,247,960,245,110,640,1203,643
m-006-01689750.jpg,353,243,960,243,109,637,1207,642
m-006-01829000.jpg,341,225,978,224,87,639,1237,643
m-006-01860560.jpg,324,232,955,232,65,643,1213,646
m-006-01889720.jpg,270,233,907,233,11,651,1160,643
m-006-01896390.jpg,274,233,905,232,11,649,1159,644
m-006-01898390.jpg,269,232,905,229,13,645,1161,640
m-006-01932540.jpg,267,243,871,242,20,642,1120,635
m-006-01948980.jpg,484,253,1097,252,249,639,1356,659
m-006-02002260.jpg,238,242,866,241,-18,657,1100,643
m-006-02207520.jpg,240,250,851,248,-11,650,1078,635
m-006-02271730.jpg,228,249,844,246,-27,653,1087,640
m-006-02345470.jpg,218,246,830,241,-30,649,1073,637
m-006-02455520.jpg,252,245,867,242,2,647,1106,637
m-006-02538590.jpg,248,247,859,242,-9,649,1104,639
m-006-02715540.jpg,384,239,1013,237,131,644,1269,652
m-006-02716610.jpg,375,236,1000,235,126,638,1261,650
m-006-02729930.jpg,360,235,989,237,109,640,1234,645
m-006-02914240.jpg,244,225,881,220,-11,643,1133,632
m-006-02916510.jpg,247,224,884,222,-10,641,1138,631
m-006-02976090.jpg,366,247,1001,246,111,657,1267,665
m-006-02992600.jpg,368,239,1007,240,113,654,1271,663
m-006-03022790.jpg,280,239,915,238,21,654,1174,652
m-006-03119960.jpg,269,238,908,236,16,659,1165,651
m-006-03196590.jpg,373,247,1007,247,112,659,1266,666
m-006-03225410.jpg,268,252,907,250,12,673,1165,666
m-006-03293990.jpg,233,254,872,252,-27,673,1134,666
m-006-03317650.jpg,445,251,1083,251,194,659,1350,679
m-006-03423830.jpg,290,241,897,241,45,641,1150,636
m-006-03607800.jpg,369,246,983,245,123,644,1235,649
m-006-03638510.jpg,276,249,894,247,28,651,1139,645
m-006-03840640.jpg,385,240,988,247,137,634,1231,642
m-006-03919550.jpg,321,246,936,247,64,651,1188,650
m-006-03987810.jpg,376,247,997,248,123,643,1255,657
m-006-04041070.jpg,465,248,1086,251,220,640,1336,663
m-006-04058050.jpg,313,234,925,236,57,641,1179,639
m-006-04058870.jpg,308,237,924,232,63,640,1180,640
m-006-04187060.jpg,466,249,1092,252,224,644,1345,664
m-006-04345420.jpg,197,250,820,246,-51,657,1069,645
m-006-04349520.jpg,196,248,823,244,-58,665,1067,645
m-006-04358720.jpg,203,245,819,245,-60,658,1070,645
m-006-04383970.jpg,508,246,1131,252,255,640,1374,664
m-006-04424830.jpg,490,244,1117,249,249,639,1375,668
m-006-04448800.jpg,225,249,854,245,-15,654,1099,647
m-006-04542960.jpg,167,250,792,246,-86,664,1034,642
m-006-04543930.jpg,173,247,790,244,-83,662,1042,642
m-006-04547840.jpg,168,248,789,244,-82,661,1041,640
m-006-04611960.jpg,457,254,1082,257,214,649,1338,671
m-006-04663920.jpg,377,258,997,258,135,655,1252,667
m-006-04722390.jpg,353,254,974,252,106,654,1220,659
m-006-04756860.jpg,440,252,1065,258,195,651,1321,672
m-006-04919890.jpg,394,243,1000,243,149,637,1253,648
m-006-04944640.jpg,306,253,902,250,62,646,1143,641
m-006-05256730.jpg,487,250,1104,254,252,635,1365,670
m-006-05585000.jpg,442,247,1046,249,200,641,1297,654
m-006-05609050.jpg,265,250,875,244,27,645,1119,640
m-006-05610920.jpg,267,242,875,239,20,641,1115,631
m-006-05758050.jpg,393,237,1022,240,140,638,1266,651
m-006-05887970.jpg,531,244,1151,246,286,636,1414,667
m-006-05891170.jpg,529,242,1150,250,292,629,1409,666
m-006-05905640.jpg,305,243,914,243,54,643,1166,641
m-006-05966380.jpg,481,252,1100,255,239,642,1347,664
m-006-05967610.jpg,415,250,1033,253,174,647,1276,656
m-006-06182800.jpg,413,251,1034,253,163,652,1293,664
m-007-00024470.jpg,472,191,806,194,307,501,969,510
m-007-00240610.jpg,451,167,858,175,244,547,1055,559
m-007-00307750.jpg,437,176,849,178,232,556,1048,566
m-007-00327600.jpg,388,206,846,204,-136,515,1381,520
m-007-00371320.jpg,440,173,844,177,233,553,1045,563
m-007-00515100.jpg,441,173,841,176,242,544,1035,555
m-007-00590340.jpg,447,173,853,178,241,551,1051,563
m-007-00639000.jpg,433,187,845,189,228,570,1050,580
m-007-00641680.jpg,449,183,845,187,252,552,1041,563
m-007-00833120.jpg,456,189,840,195,263,549,1028,560
m-007-00888080.jpg,434,183,848,188,220,574,1057,584
m-007-00894420.jpg,425,169,846,172,216,564,1063,575
m-007-00954990.jpg,432,182,855,184,208,584,1075,592
m-007-00992960.jpg,419,167,820,170,220,544,1020,550
m-007-00995430.jpg,437,174,835,178,237,546,1032,555
m-007-01041700.jpg,444,197,839,201,245,567,1034,576
m-007-01052380.jpg,429,183,856,187,207,587,1075,597
m-007-01064480.jpg,417,168,842,171,202,567,1053,575
m-007-01113590.jpg,435,182,843,184,227,564,1045,574
m-007-01154620.jpg,441,194,829,197,242,558,1019,566
m-007-01247240.jpg,431,174,855,178,214,571,1066,582
m-007-01286980.jpg,432,174,842,179,221,563,1052,572
m-007-01291760.jpg,449,179,843,184,251,547,1037,559
m-007-01305160.jpg,456,172,866,177,249,551,1067,567
m-007-01320370.jpg,440,176,855,180,231,561,1061,574
m-007-01394920.jpg,435,197,812,199,247,551,1000,557
m-007-01547200.jpg,428,170,833,172,225,549,1034,558
m-007-01844790.jpg,428,180,851,186,216,577,1062,587
m-007-01856620.jpg,406,203,868,208,174,634,1100,647
m-007-01939610.jpg,441,194,847,197,234,571,1045,583
m-007-01991050.jpg,424,183,822,184,223,557,1017,562
m-007-01997340.jpg,468,189,855,194,270,549,1047,565
m-007-02062420.jpg,481,207,799,209,318,505,956,514
m-007-02121310.jpg,434,171,855,173,222,561,1064,568
m-007-02182990.jpg,424,187,857,192,199,596,1075,606
m-007-02285390.jpg,447,181,828,186,255,536,1011,545
m-007-02319750.jpg,444,177,831,176,249,536,1028,549
m-007-02339090.jpg,446,177,836,181,248,541,1025,550
m-007-02364360.jpg,450,186,825,186,261,535,1010,544
m-007-02372010.jpg,420,188,758,187,255,506,924,504
m-007-02419690.jpg,475,164,821,169,302,485,986,496
m-007-02432430.jpg,441,171,833,174,247,537,1028,547
m-007-02456120.jpg,432,174,848,177,218,566,1059,576
m-007-02465890.jpg,446,176,847,181,240,553,1045,564
m-007-02507360.jpg,454,168,836,170,265,523,1024,533
m-007-02700050.jpg,435,173,843,177,228,557,1047,566
m-007-02701000.jpg,434,173,843,177,227,557,1048,566
m-007-02762570.jpg,448,175,846,181,248,548,1045,559
m-007-02847510.jpg,445,181,855,186,238,563,1057,575
m-007-02886010.jpg,466,171,834,176,282,514,1011,525
m-007-02904980.jpg,390,175,879,177,-178,507,1448,517
m-007-03143050.jpg,450,188,829,193,262,541,1014,551
m-007-03192500.jpg,444,184,835,186,250,549,1034,561
m-007-03323350.jpg,437,175,851,179,225,563,1055,572
m-007-03572320.jpg,449,180,809,183,271,518,987,524
m-007-03672870.jpg,469,169,820,170,296,492,996,504
m-007-03704370.jpg,445,179,830,181,257,537,1024,548
m-007-03794310.jpg,438,182,827,184,245,544,1019,553
m-007-03795530.jpg,443,179,833,183,249,543,1024,553
m-007-03799850.jpg,433,184,837,184,228,560,1039,569
m-007-03867590.jpg,434,167,834,171,236,540,1031,548
m-007-03869350.jpg,440,157,845,161,240,534,1045,544
m-007-03908990.jpg,424,167,845,172,212,563,1055,571
m-007-03999700.jpg,437,172,839,175,233,551,1039,558
m-007-04032710.jpg,432,168,843,171,223,553,1051,565
m-007-04091000.jpg,444,167,848,171,241,544,1048,557
m-007-04230450.jpg,441,191,841,194,238,568,1048,579
m-007-04257500.jpg,439,178,850,182,230,563,1052,574
m-007-04421520.jpg,452,183,840,187,255,545,1031,556
m-007-04552740.jpg,453,181,831,183,263,533,1019,547
m-007-04612730.jpg,425,180,856,183,206,583,1073,594
m-007-04613920.jpg,426,176,854,180,210,578,1070,589
m-007-04709560.jpg,458,183,848,186,263,544,1037,556
m-007-04735730.jpg,440,183,846,187,229,566,1049,575
m-007-04742470.jpg,434,185,847,188,220,576,1059,587
m-007-04744300.jpg,432,185,849,189,220,576,1058,586
m-007-04829200.jpg,437,184,848,190,230,571,1056,582
m-007-04866910.jpg,429,184,851,187,213,578,1058,588
m-007-04867820.jpg,430,183,853,187,216,578,1061,588
m-007-04876850.jpg,439,191,852,194,228,576,1052,585
m-007-05008280.jpg,479,177,804,181,315,482,961,489
m-007-05148770.jpg,474,168,823,173,296,496,994,506
m-007-05157090.jpg,510,202,855,207,333,523,1026,540
m-007-05273590.jpg,450,157,874,161,242,548,1085,564
m-007-05364010.jpg,429,156,868,160,208,561,1075,572
m-007-05542040.jpg,450,161,837,165,252,525,1030,535
m-007-05689080.jpg,428,166,847,168,218,553,1054,562
m-007-05784660.jpg,415,164,872,169,186,590,1102,604
m-007-05828260.jpg,424,170,865,175,198,586,1089,599
m-007-05830720.jpg,422,170,865,175,198,586,1089,598
m-007-05831750.jpg,440,165,884,169,217,578,1108,594
m-007-05890540.jpg,408,172,851,176,181,588,1069,594
m-007-06019820.jpg,422,172,874,177,190,596,1103,609
m-007-06022770.jpg,429,167,882,169,206,588,1117,604
m-007-06212910.jpg,432,179,851,184,219,572,1060,582
m-007-06219240.jpg,432,180,845,183,221,571,1061,583
m-007-06515370.jpg,462,180,837,186,272,531,1018,541
m-007-06562090.jpg,469,162,825,166,288,493,994,503
m-007-06674840.jpg,442,173,862,177,232,562,1069,575
m-007-06812220.jpg,481,179,804,181,327,471,958,486
m-007-06970740.jpg,445,182,844,187,245,554,1041,565
m-007-07060140.jpg,455,198,840,205,261,559,1029,569
m-007-07081880.jpg,441,179,837,183,243,549,1033,559
m-007-07139820.jpg,450,178,847,182,248,548,1042,560
m-007-07172290.jpg,427,174,853,179,213,573,1067,584
m-007-07190880.jpg,437,178,848,182,231,563,1054,575
m-007-07287420.jpg,438,177,842,180,232,555,1042,565
m-007-07294870.jpg,455,157,842,162,264,517,1034,531
m-007-07461950.jpg,461,184,802,187,292,501,968,508
m-007-07657460.jpg,114,227,572,216,-514,590,1067,497
m-007-07831570.jpg,453,183,816,187,273,523,993,530
m-007-07915320.jpg,453,152,804,155,276,481,976,488
m-007-07937600.jpg,452,172,839,175,255,531,1028,542
m-007-07995010.jpg,475,161,820,162,308,480,992,489
m-007-08009910.jpg,466,163,810,167,297,483,978,492
m-007-08037500.jpg,443,164,837,167,242,534,1036,544
m-007-08094540.jpg,466,174,814,178,291,499,983,507
m-007-08110330.jpg,464,165,874,172,254,547,1074,562
m-007-08111410.jpg,459,167,866,169,252,546,1070,560
m-007-08156410.jpg,430,179,857,183,216,575,1065,587
m-007-08249390.jpg,425,181,838,186,216,569,1042,577
m-007-08286050.jpg,428,179,853,183,212,577,1064,586
m-007-08337320.jpg,424,183,854,188,207,585,1067,596
m-007-08354570.jpg,458,195,833,196,270,544,1021,554
m-007-08423340.jpg,452,183,844,185,254,550,1043,563
m-007-08430380.jpg,451,185,838,188,256,546,1029,557
m-007-08637090.jpg,431,176,861,180,212,578,1072,589
m-007-08786820.jpg,447,181,848,185,243,558,1053,570
m-007-08917780.jpg,454,168,835,172,260,523,1019,533
m-007-08963730.jpg,449,181,846,187,253,550,1038,560
m-007-09059930.jpg,482,191,846,197,303,528,1025,543
m-007-09247220.jpg,426,181,851,182,211,576,1062,586
m-007-09426230.jpg,433,176,851,182,223,568,1059,578
m-007-09582140.jpg,394,192,861,196,151,633,1095,640
m-007-09617630.jpg,432,185,854,190,212,583,1062,592
m-007-09707680.jpg,433,176,850,179,220,571,1057,577
m-007-10002480.jpg,437,178,824,179,242,539,1015,548
m-007-10002980.jpg,439,179,825,182,241,543,1014,550
m-008-00639790.jpg,441,215,882,215,285,579,1042,581
m-008-00642750.jpg,411,208,856,207,249,579,1015,576
m-008-00831580.jpg,400,222,859,220,238,602,1025,600
m-008-00885160.jpg,414,221,866,219,255,595,1030,593
m-008-00993060.jpg,396,224,886,224,220,631,1062,628
m-008-01079050.jpg,402,229,876,230,235,621,1044,618
m-008-01168550.jpg,386,236,889,235,209,650,1071,650
m-008-01217960.jpg,386,235,895,234,209,651,1075,650
m-008-01318880.jpg,463,189,816,188,342,480,940,478
m-008-01330490.jpg,399,221,874,220,231,615,1047,613
m-008-01437100.jpg,400,237,884,235,227,633,1056,634
m-008-01564100.jpg,418,207,861,206,263,573,1021,572
m-008-01566820.jpg,442,212,884,212,284,577,1044,578
m-008-01568010.jpg,429,210,871,208,273,575,1031,575
m-008-01611410.jpg,453,210,885,208,301,566,1043,569
m-008-01659020.jpg,438,203,882,203,282,565,1035,567
m-008-01664660.jpg,430,217,840,215,287,555,987,552
m-008-01735370.jpg,415,227,859,224,258,597,1024,594
m-008-01739380.jpg,412,225,860,224,253,595,1022,594
m-008-01832280.jpg,561,234,1057,242,155,506,1542,534
m-008-01968370.jpg,419,206,860,203,265,570,1015,568
m-008-02030410.jpg,437,205,839,204,298,536,983,535
m-008-02055410.jpg,442,214,851,214,297,550,994,550
m-008-02123890.jpg,406,217,868,216,243,600,1035,597
m-008-02124520.jpg,407,215,870,215,243,600,1037,598
m-008-02269240.jpg,399,230,886,228,224,632,1062,632
m-008-02308200.jpg,392,230,890,228,215,641,1070,641
m-008-02342540.jpg,392,239,890,238,212,653,1065,646
m-008-02460440.jpg,406,225,871,224,241,607,1040,608
m-008-02528770.jpg,395,222,881,220,228,620,1053,620
m-008-02536610.jpg,422,207,866,205,263,573,1023,572
m-008-02597870.jpg,439,224,913,224,270,613,1083,617
m-008-02689270.jpg,395,229,893,228,217,641,1074,641
m-008-02752520.jpg,394,234,886,233,218,641,1064,638
m-008-02767830.jpg,394,228,886,226,222,634,1065,633
m-008-02905030.jpg,400,223,871,220,235,611,1039,610
m-008-02992260.jpg,210,230,768,229,-303,574,1281,537
m-008-03030840.jpg,392,221,890,221,216,633,1071,632
m-008-03103920.jpg,439,214,893,214,276,587,1052,588
m-008-03136240.jpg,388,242,888,240,214,653,1070,653
m-008-03205910.jpg,415,212,851,208,267,566,1006,565
m-008-03290880.jpg,420,214,859,212,263,576,1014,575
m-008-03406930.jpg,437,208,867,208,284,563,1020,563
m-008-03412970.jpg,411,212,865,211,250,588,1029,585
m-008-03425480.jpg,406,215,869,214,244,597,1034,593
m-008-03447360.jpg,151,218,878,215,-495,654,1573,619
m-008-03466000.jpg,413,218,870,219,248,600,1034,599
m-008-03557270.jpg,406,205,859,204,248,580,1024,578
m-008-03660830.jpg,411,228,877,227,246,610,1045,612
m-008-03796960.jpg,408,209,839,207,256,566,993,561
m-008-03898160.jpg,215,255,745,254,-257,573,1235,545
m-008-03955840.jpg,389,231,891,230,210,647,1075,645
m-008-05016880.jpg,388,234,879,235,219,638,1057,637
m-008-05035030.jpg,326,229,805,225,160,621,977,614
m-008-05074010.jpg,389,235,887,236,212,644,1061,642
m-008-05195250.jpg,397,231,886,231,219,637,1061,634
m-008-05220430.jpg,321,226,1033,226,-300,640,1745,644
m-008-05391980.jpg,741,200,1305,208,318,479,1910,560
m-008-05458050.jpg,391,233,875,233,218,637,1052,634
m-008-05486560.jpg,451,212,902,214,294,585,1065,586
m-008-05581020.jpg,414,228,883,226,245,618,1055,616
m-008-05597430.jpg,410,222,883,220,243,609,1053,611
m-008-05650640.jpg,413,215,866,215,251,591,1027,590
m-008-05657690.jpg,406,216,896,216,237,617,1072,619
m-008-05699140.jpg,457,213,915,214,294,594,1082,596
m-008-05863720.jpg,353,197,817,191,198,581,990,573
m-008-06341730.jpg,386,235,887,232,211,647,1068,645
m-008-06346040.jpg,389,223,882,220,214,634,1069,635
m-008-06350620.jpg,406,195,906,194,226,608,1085,608
m-008-06354570.jpg,377,192,909,191,184,637,1102,631
m-008-06536730.jpg,382,239,886,238,203,655,1068,655
m-008-06679200.jpg,383,212,911,210,197,642,1103,650
m-008-06885460.jpg,430,226,1137,225,-166,624,1845,640
m-008-06964810.jpg,455,216,912,217,293,593,1070,592
m-008-06967450.jpg,454,216,909,218,295,588,1075,597
m-008-07375310.jpg,509,225,1107,225,2,557,1834,611
m-008-07379220.jpg,278,229,816,225,-196,548,1327,526
m-008-07434740.jpg,399,231,878,230,225,628,1049,625
m-008-07445400.jpg,396,230,875,227,228,624,1050,627
m-008-07447290.jpg,398,224,881,223,226,624,1053,625
m-008-07508200.jpg,388,238,889,234,215,647,1068,647
m-008-07545900.jpg,388,238,881,238,218,643,1059,642
m-008-07716780.jpg,378,233,886,230,202,652,1072,651
m-008-07762170.jpg,417,219,860,214,264,584,1019,584
m-008-07937930.jpg,426,236,933,236,252,651,1123,662
m-009-00853820.jpg,393,186,870,185,228,537,1040,533
m-009-00934590.jpg,400,182,878,181,235,532,1043,530
m-009-01055500.jpg,397,192,872,190,230,540,1042,542
m-009-01100500.jpg,397,188,873,190,229,542,1045,538
m-009-01149560.jpg,400,194,877,193,230,542,1045,541
m-009-01160440.jpg,398,192,875,191,229,543,1045,539
m-009-01165880.jpg,396,192,873,189,229,540,1040,536
m-009-01204260.jpg,400,192,876,190,230,542,1047,540
m-009-01206120.jpg,399,191,875,190,230,541,1042,538
m-009-01237750.jpg,402,187,876,187,234,536,1049,536
m-009-01247920.jpg,401,187,879,187,235,534,1044,535
m-009-01327880.jpg,401,169,879,168,238,518,1046,518
m-009-01331710.jpg,401,169,878,169,233,521,1046,516
m-009-01435870.jpg,401,187,874,187,231,539,1043,533
m-009-01438880.jpg,401,190,878,189,234,536,1044,535
m-009-01465270.jpg,395,196,870,196,231,544,1036,541
m-009-01809460.jpg,400,201,875,201,233,546,1042,547
m-009-01811160.jpg,399,204,874,203,234,553,1038,547
m-009-01844020.jpg,400,197,875,196,234,542,1040,543
m-009-01870190.jpg,399,193,876,191,233,539,1037,538
m-009-01909250.jpg,400,198,872,198,235,544,1038,543
m-009-01968370.jpg,404,193,874,192,242,536,1037,535
m-009-02115280.jpg,407,197,870,196,240,538,1035,538
m-009-02151170.jpg,404,197,872,197,241,540,1035,538
m-009-02155460.jpg,403,195,874,195,240,538,1032,538
m-009-02156670.jpg,400,195,869,197,242,539,1034,537
m-009-02159420.jpg,401,196,868,196,239,539,1032,536
m-009-02161400.jpg,405,197,870,196,238,538,1032,535
m-009-02165150.jpg,403,198,868,198,237,540,1034,540
m-009-02199340.jpg,401,226,869,226,242,568,1039,569
m-009-02410370.jpg,404,165,872,164,245,505,1035,505
m-009-02573020.jpg,403,199,870,202,238,543,1031,541
m-009-02662150.jpg,406,186,872,186,245,528,1038,528
m-009-02698650.jpg,402,200,869,199,239,541,1031,541
m-009-02723700.jpg,406,193,869,193,238,536,1035,535
m-009-02797530.jpg,392,184,861,179,229,524,1020,521
m-009-02931090.jpg,412,199,880,200,249,541,1039,541
m-009-02965670.jpg,399,195,867,195,235,535,1029,534
m-009-03011280.jpg,409,200,875,199,245,541,1039,541
m-009-03018440.jpg,402,198,866,198,241,541,1031,541
m-009-03158760.jpg,364,231,1175,229,-154,633,1674,624
m-009-03306810.jpg,393,192,867,191,228,538,1030,536
m-009-03475190.jpg,406,188,874,187,241,532,1036,530
m-009-03511360.jpg,403,199,871,198,241,542,1038,542
m-009-03541710.jpg,408,197,881,198,241,542,1039,541
m-009-03581460.jpg,401,192,870,193,236,537,1034,535
m-009-03618640.jpg,404,195,876,194,240,539,1038,538
m-009-03635330.jpg,405,193,875,193,241,536,1040,537
m-009-03706540.jpg,406,199,873,200,240,543,1040,544
m-009-03707640.jpg,405,199,876,200,241,544,1037,543
m-009-03732400.jpg,403,206,875,205,240,550,1039,548
m-009-03737090.jpg,403,204,874,205,233,551,1035,547
m-009-03903400.jpg,394,182,875,181,224,533,1040,531
m-009-03990280.jpg,396,190,878,190,227,544,1045,540
m-009-04062500.jpg,395,188,877,186,227,539,1044,538
m-009-04066510.jpg,398,187,880,186,227,539,1048,538
m-009-04098760.jpg,398,185,880,183,230,538,1050,534
m-009-04133450.jpg,392,188,874,186,224,541,1045,541
m-009-04158550.jpg,395,187,879,186,228,540,1047,538
m-009-04217930.jpg,399,189,884,187,229,543,1052,540
m-009-04218500.jpg,401,188,885,188,231,543,1050,540
m-009-04225030.jpg,400,188,881,188,228,543,1052,540
m-009-04315230.jpg,421,180,851,179,272,496,1003,493
m-009-04354270.jpg,396,192,875,190,237,541,1047,540
m-009-04359130.jpg,400,192,876,188,233,541,1046,539
m-009-04411650.jpg,403,190,870,188,240,532,1031,530
m-009-04590970.jpg,402,191,882,189,227,544,1049,542
m-009-04682470.jpg,390,175,875,175,222,530,1042,529
m-009-04727640.jpg,397,187,879,188,229,542,1046,540
m-009-04749540.jpg,397,191,881,190,230,545,1052,543
m-009-04809080.jpg,396,191,879,191,227,546,1048,542
m-009-04839250.jpg,395,189,879,189,227,544,1047,540
m-009-05069320.jpg,396,195,876,193,226,549,1045,545
m-009-05070690.jpg,394,195,877,194,226,550,1050,546
m-009-05072240.jpg,393,194,877,194,225,549,1047,547
m-009-05078700.jpg,393,195,877,194,227,549,1046,546
m-009-05139390.jpg,394,193,878,192,226,546,1049,544
m-009-05140950.jpg,393,195,879,193,229,546,1046,546
m-009-05250840.jpg,397,196,876,195,226,551,1049,548
m-009-05363430.jpg,397,195,879,193,230,547,1048,546
m-009-05525370.jpg,385,190,868,189,216,544,1035,540
m-009-05526430.jpg,387,193,868,191,214,547,1039,545
m-009-05553960.jpg,407,190,890,189,238,544,1060,543
m-009-05571670.jpg,394,191,877,190,227,543,1047,544
m-009-05581670.jpg,397,187,878,184,229,540,1049,537
m-009-05806700.jpg,394,195,882,193,223,552,1053,550
m-009-05809830.jpg,392,195,882,193,221,551,1052,548
m-009-05930000.jpg,395,184,884,182,220,542,1054,539
m-009-05957210.jpg,387,189,874,188,214,545,1042,543
m-010-00655450.jpg,397,177,826,177,172,528,1048,524
m-010-00754430.jpg,441,174,861,175,221,517,1091,523
m-010-00822620.jpg,455,175,877,177,234,518,1104,525
m-010-00904740.jpg,466,268,877,268,247,607,1103,617
m-010-01089020.jpg,427,175,849,175,201,521,1073,524
m-010-01265430.jpg,424,179,848,177,204,523,1073,523
m-010-01270740.jpg,425,180,852,179,204,522,1073,527
m-010-01308680.jpg,423,176,852,178,208,523,1069,525
m-010-01323440.jpg,427,178,847,178,200,522,1070,525
m-010-01395790.jpg,418,176,845,175,198,521,1072,525
m-010-01463050.jpg,420,177,842,175,198,525,1068,522
m-010-01555120.jpg,410,170,868,169,172,544,1115,548
m-010-01661630.jpg,424,159,873,158,201,513,1094,518
m-010-01693490.jpg,427,181,853,180,195,530,1083,534
m-010-01769400.jpg,428,151,842,150,214,489,1062,491
m-010-01798530.jpg,432,155,856,157,214,498,1073,501
m-010-01882750.jpg,426,163,843,162,217,501,1062,504
m-010-01923050.jpg,322,169,921,161,132,525,1900,469
m-010-02013190.jpg,431,158,851,158,205,500,1072,503
m-010-02096100.jpg,428,162,851,163,205,508,1071,510
m-010-02097260.jpg,448,161,867,164,215,507,1090,512
m-010-02147990.jpg,427,158,848,158,211,497,1073,503
m-010-02440630.jpg,425,162,849,163,202,510,1079,513
m-010-02462750.jpg,431,159,852,160,211,502,1068,504
m-010-02655410.jpg,433,148,846,147,223,480,1053,482
m-010-02662150.jpg,436,148,849,149,218,482,1053,482
m-010-02714710.jpg,427,168,849,170,210,511,1067,513
m-010-02773190.jpg,439,166,840,163,236,487,1055,492
m-010-02773770.jpg,441,162,841,162,239,485,1049,487
m-010-03025330.jpg,446,176,882,176,221,528,1102,535
m-010-03088800.jpg,441,178,873,178,212,528,1106,535
m-010-03118570.jpg,395,178,832,178,172,533,1058,531
m-010-03151460.jpg,439,178,876,178,210,527,1106,534
m-010-03256560.jpg,427,175,853,176,205,522,1075,524
m-010-03376520.jpg,436,175,855,174,215,514,1078,519
m-010-03392610.jpg,442,173,863,175,213,515,1075,518
m-010-03450580.jpg,436,176,851,177,218,517,1078,521
m-010-03539470.jpg,429,182,847,179,210,521,1078,524
m-010-03550440.jpg,429,182,850,182,214,521,1075,523
m-010-03554490.jpg,429,181,845,177,212,521,1074,523
m-010-03935900.jpg,428,175,858,177,208,524,1079,526
m-010-04098040.jpg,429,175,863,178,204,524,1077,526
m-010-04100370.jpg,428,177,855,176,209,526,1081,528
m-010-04173630.jpg,415,180,865,181,190,543,1099,546
m-010-04176930.jpg,419,180,862,179,185,542,1099,545
m-010-04589470.jpg,469,288,799,288,298,560,981,562
m-010-04594950.jpg,427,204,845,205,216,544,1069,547
m-010-04700870.jpg,403,178,827,177,182,527,1061,526
m-010-04771690.jpg,463,174,886,176,244,515,1105,524
m-010-04949480.jpg,434,176,851,175,218,518,1078,521
m-010-05068210.jpg,505,266,808,267,340,514,967,519
m-010-05120140.jpg,435,171,848,171,214,510,1074,516
m-010-05140030.jpg,433,173,848,171,216,512,1067,511
